Model,Scenario,Region,ESP Slug,Unit of entry,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM,Paris_plus,Colombia,Primary Energy|Hydro,EJ/yr,0.143291,0.145444,0.158696,0.171948,0.190273,0.213671,0.237068,0.260466,0.283864,0.307262,0.318961
GCAM,Paris_plus,Colombia,Primary Energy|Nuclear,EJ/yr,0,0,0,0,0.00272884,0.01819308,0.04230542,0.07352217,0.11596291,0.1628188,0.20740123
GCAM,Paris_plus,Colombia,Primary Energy|Oil|w/ CCS,EJ/yr,0,0,0,0.0124171,0.03448357,0.05474097,0.08252985,0.12751733,0.1713029,0.2084273,0.2252463
GCAM,Paris_plus,Colombia,Primary Energy|Oil|w/o CCS,EJ/yr,0.5482247,0.6108499,0.8848585,0.6058705,0.47097113,0.42321753,0.47276105,0.62639167,0.7859521,0.9253777,0.7183617
GCAM,Paris_plus,Colombia,Primary Energy|Solar,EJ/yr,0,0,0.00071214,0.004184053,0.015871658,0.03936946,0.08199118,0.147203455,0.249172,0.364090854,0.475962514
GCAM,Paris_plus,Colombia,Primary Energy|Wind,EJ/yr,0.0001764,0.0001404,0.001691296,0.005036468,0.014550577,0.028217368,0.048108627,0.072055791,0.106382031,0.140724403,0.168690677
GCAM,Paris_plus,Colombia,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0.000387246,0.001690428,0.004052223,0.007964952,0.014148281,0.023741833,0.034846835,0.04583992
GCAM,Paris_plus,Colombia,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.00181081,0.00179639,0.00375651,0.004832683,0.004647122,0.002770478,0.001664956,0.000982061,0.000514833,0.000248613,8.56E-05
GCAM,Paris_plus,Colombia,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0,0.000712308,0.003077799,0.007455067,0.014615972,0.025296599,0.041328446,0.05963506,0.07688929
GCAM,Paris_plus,Colombia,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,0.00888839,0.0135144,0.0452359,0.036076052,0.02831149,0.019397959,0.012349974,0.006263624,0.001313609,0.000579826,0.000154103
GCAM,Paris_plus,Colombia,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,0,0.0330459,0.113845,0.219199,0.3534364,0.5259173,0.6929619,0.8610846,1.0181598
GCAM,Paris_plus,Colombia,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,0.0266363,0.0417494,0.123968301,0.111710995,0.10490834,0.097527603,0.062257768,0.043724331,0.039971276,0.031909718,0.020231446
GCAM,Paris_plus,Colombia,Secondary Energy|Electricity|Geothermal,EJ/yr,0,0,0.00323335,0.00970744,0.02445845,0.039976019,0.05483789,0.05885791,0.05884896,0.05884901,0.05884898
GCAM,Paris_plus,Colombia,Secondary Energy|Electricity|Hydro,EJ/yr,0.143291,0.145444,0.158696,0.171948,0.190273,0.213671,0.237068,0.260466,0.283864,0.307262,0.318961
GCAM,Paris_plus,Colombia,Secondary Energy|Electricity|Nuclear,EJ/yr,0,0,0,0,0.00272884,0.01819308,0.04230542,0.07352217,0.11596291,0.1628188,0.20740123
GCAM,Paris_plus,Colombia,Secondary Energy|Electricity|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,Colombia,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,0.000410394,0.00180719,0.005365587,0.004542246,0.003878731,0.002601525,0.001005724,0.000348979,0.000203815,0.000114152,5.40E-05
GCAM,Paris_plus,Colombia,Secondary Energy|Electricity|Solar,EJ/yr,0,0,0.000712143,0.004184054,0.015871658,0.03936946,0.08199118,0.147203455,0.249172,0.364090854,0.475962514
GCAM,Paris_plus,Colombia,Secondary Energy|Electricity|Wind,EJ/yr,0.0001764,0.0001404,0.001691296,0.005036468,0.014550577,0.028217368,0.048108627,0.072055791,0.106382031,0.140724403,0.168690677
GCAM,Paris_plus,Colombia,Final Energy|Electricity,EJ/yr,0.142367118,0.167488898,0.283564717,0.327386056,0.459377919,0.648273371,0.886339779,1.223788349,1.648836671,2.099946844,2.507487545
GCAM,Paris_plus,Colombia,Final Energy|Industry,EJ/yr,0.45235266,0.43499647,0.704987059,0.78435098,0.966708974,1.153116076,1.357400422,1.604825571,1.856947543,2.061530523,2.188905935
GCAM,Paris_plus,Colombia,Final Energy|Residential and Commercial,EJ/yr,0.228540428,0.264671775,0.385101017,0.427683463,0.515432503,0.631191872,0.784570496,1.01036001,1.300777024,1.591559293,1.808789762
GCAM,Paris_plus,Colombia,Final Energy|Transportation,EJ/yr,0.344663827,0.393343696,0.561692629,0.621487041,0.7397401,0.882333051,1.063607144,1.32045687,1.646305871,1.98723058,2.256879859
GCAM,Paris_plus,Colombia,Final Energy|Transportation|Electricity,EJ/yr,0.000170098,0.000203998,0.001572287,0.003399726,0.006268899,0.010789451,0.019118882,0.032737603,0.053784777,0.082078174,0.113311096
GCAM,Paris_plus,Colombia,Final Energy|Transportation|Freight,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,Colombia,Final Energy|Transportation|Gases,EJ/yr,0.00996141,0.02314587,0.037670693,0.05610368,0.093488725,0.158972523,0.233577414,0.327759809,0.450951142,0.595883589,0.743254899
GCAM,Paris_plus,Colombia,Final Energy|Transportation|Hydrogen,EJ/yr,0,0,0.000267276,0.001840844,0.00490533,0.009518898,0.017040173,0.028777123,0.045582002,0.065697827,0.085742317
GCAM,Paris_plus,Colombia,Final Energy|Transportation|Liquids,EJ/yr,0.334490419,0.369951928,0.522182373,0.560142791,0.635077146,0.703052179,0.793870675,0.931182335,1.09598795,1.24357099,1.314571547
GCAM,Paris_plus,Colombia,Final Energy|Transportation|Passenger,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,Colombia,Emissions|CO2,Mt CO2/yr,20.92340249,27.40091474,165.141439,139.2989755,208.4189771,132.6857931,48.11230809,27.08401805,16.85838755,11.62665841,18.49913856
GCAM,Paris_plus,Colombia,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,24.28345609,24.11222158,38.06567321,28.28472689,32.47975331,36.02408689,39.47315086,42.75451418,45.09503046,44.65714854,40.20165087
GCAM,Paris_plus,Colombia,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,4.682132525,4.973670401,8.144005903,7.757493854,8.768648181,9.424461416,10.37014853,11.61780181,12.69546853,12.69384731,10.9346976
GCAM,Paris_plus,Colombia,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,24.56155051,27.79655129,39.48869896,43.1744009,50.50210785,58.79168497,69.19382848,83.94725475,102.1858903,120.32701,133.1044228
GCAM,Paris_plus,Colombia,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,6.325683518,9.829362418,27.66839859,22.4950437,17.49793154,11.58506358,2.708673073,-5.632659593,-15.23985993,-24.942034,-34.16406631
GCAM,Paris_plus,Colombia,Emissions|CO2|Land Use,Mt CO2/yr,-43.57698917,-46.42316679,39.6298045,68.09462895,167.169215,108.4983351,33.91004138,18.4245665,11.50138286,8.412124512,16.6757598
GCAM,Paris_plus,Colombia,Emissions|BC,Mt BC/yr,0.029642597,0.030859669,0.029772631,0.028080124,0.027084003,0.025022794,0.023121666,0.021513384,0.019806869,0.018648397,0.017601741
GCAM,Paris_plus,Colombia,Emissions|CH4,Mt CH4/yr,2.745545623,3.469270561,3.484391236,3.789861128,4.186999519,4.491280486,4.630539299,4.729060108,4.722731825,4.803617739,4.799689239
GCAM,Paris_plus,Colombia,Emissions|CO,Mt CO/yr,4.035418197,7.596230556,7.113742393,7.028612379,6.846676807,6.583786728,6.341840835,6.178198058,6.152121563,6.07634781,5.9992142
GCAM,Paris_plus,Colombia,Emissions|F-Gases,Mt CO2-equiv/yr,0.07925156,0.089113278,4.051006303,4.826870267,6.343122951,8.5992975,11.50682305,15.70649424,20.97363136,26.06402277,29.72288108
GCAM,Paris_plus,Colombia,Emissions|N2O,kt N2O/yr,7.783188,15.4874933,16.9729525,15.56005197,15.84196121,15.98776892,16.21348017,16.50860425,16.831153,17.05588237,17.02782888
GCAM,Paris_plus,Colombia,Emissions|NOx,Mt NO2/yr,0.344746777,0.498356006,0.529538146,0.486972285,0.476714553,0.453960164,0.432056736,0.415787114,0.4018194,0.389072647,0.372806924
GCAM,Paris_plus,Colombia,Emissions|OC,Mt OC/yr,0.153166213,0.156673305,0.151842361,0.14642632,0.140999567,0.131317099,0.122982602,0.116746414,0.111021108,0.106194731,0.102168478
GCAM,Paris_plus,Colombia,Emissions|Sulfur,Mt SO2/yr,0.151120977,0.205704758,0.255663506,0.209018113,0.194423625,0.173801405,0.157583052,0.143376318,0.130232967,0.118635935,0.10715797
GCAM,Paris_plus,Colombia,Land Cover|Cropland,million Ha/yr,3.59747236,3.33689141,3.880967897,4.91385289,7.663248646,9.623480524,10.29684132,10.5910013,10.77744674,10.95018958,11.26265233
GCAM,Paris_plus,Colombia,Land Cover|Forest,million Ha/yr,64.64081401,64.76124472,64.09690163,63.37101984,61.43074763,59.96599725,59.48182527,59.24854904,59.10373731,59.00643236,58.88898876
GCAM,Paris_plus,Colombia,Land Cover|Pasture,million Ha/yr,38.0974557,38.2834135,38.5153235,38.37612077,37.81264708,37.47035751,37.32924731,37.29035561,37.26140986,37.19378785,37.00690792
GCAM,Paris_plus,Colombia,Price|Carbon,US$2005/tCO2,0,0,0,12.04529236,69.58135636,90.78530727,121.4728691,157.5138273,195.8566255,235.6028836,270.3382364
GCAM,Paris_plus,Colombia,Temperature|Global Mean,degrees C,0.771346,0.853134,1.05007,1.27023,1.518,1.73103,1.89871,2.0196,2.1035,2.15877,2.19793
GCAM,Paris_plus,EU-12,GDP|MER,billion US$2005/yr,551.45904,625.57884,836.42214,1058.59386,1339.08576,1721.6466,2123.3508,2609.7318,3167.9556,3855.4026,4833.7674
GCAM,Paris_plus,EU-12,Population,million,103.758,103.019,100.703,97.948,94.36,90.229,84.694,78.724,73.127,69.246,67.384
GCAM,Paris_plus,EU-12,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,0.042748473,1.84576061,2.53155402,2.94950718,2.656532761,2.85868521,3.055666292,3.153769332,3.24181249
GCAM,Paris_plus,EU-12,Primary Energy|Biomass|w/o CCS,EJ/yr,0.636384,0.852406,1.737501527,2.14876939,1.87439598,1.51967282,1.195087239,0.91120479,0.579693708,0.248240668,0.13767751
GCAM,Paris_plus,EU-12,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0.001206162,0.198995696,0.394906596,0.575914965,0.730192427,0.751998011,0.778369982,0.772313262,0.740605033
GCAM,Paris_plus,EU-12,Primary Energy|Coal|w/o CCS,EJ/yr,4.24143,4.15496,3.281653838,2.664494304,2.108353404,1.519705035,0.608307573,0.231877989,0.153833018,0.105470738,0.068851967
GCAM,Paris_plus,EU-12,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0.049634228,0.31167896,0.54583143,0.71755636,0.83565502,0.81924077,0.7308747,0.683793,0.67602095
GCAM,Paris_plus,EU-12,Primary Energy|Gas|w/o CCS,EJ/yr,2.49667,2.22587,2.422755772,2.59219104,2.90435857,3.46031364,3.26702498,2.90721923,2.7751153,2.654747,2.98598905
GCAM,Paris_plus,EU-12,Primary Energy|Geothermal,EJ/yr,0,0,0.01232393,0.04933106,0.05723701,0.057237031,0.05723754,0.05723787,0.05723705,0.05723696,0.05723699
GCAM,Paris_plus,EU-12,Primary Energy|Hydro,EJ/yr,0.14841,0.159804,0.158992,0.158392,0.163653,0.174776,0.185898,0.19702,0.208143,0.219265,0.224826
GCAM,Paris_plus,EU-12,Primary Energy|Nuclear,EJ/yr,0.348192,0.3271,0.4045352,0.6897272,0.9783702,1.282587,1.6454294,1.886445,1.9657953,1.9136466,1.8306922
GCAM,Paris_plus,EU-12,Primary Energy|Oil|w/ CCS,EJ/yr,0,0,0,0.1070204,0.1570927,0.1515366,0.1516407,0.1500186,0.08970644,0.0777052,0.05928718
GCAM,Paris_plus,EU-12,Primary Energy|Oil|w/o CCS,EJ/yr,2.97939,3.02366,3.2817499,2.4075028,2.0718353,1.6058794,1.7188893,1.7725634,1.72043756,1.7380758,1.61191382
GCAM,Paris_plus,EU-12,Primary Energy|Solar,EJ/yr,3.60E-06,0.00240838,0.004891463,0.022590314,0.059154682,0.123782514,0.210949356,0.266819054,0.28282442,0.31749612,0.385236737
GCAM,Paris_plus,EU-12,Primary Energy|Wind,EJ/yr,0.00100802,0.0147851,0.032217658,0.134789339,0.290861564,0.511825901,0.73531234,0.838078135,0.83461932,0.90702374,1.08214919
GCAM,Paris_plus,EU-12,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0.00487373,0.01257068,0.02129779,0.03482398,0.04841187,0.05812861,0.06964802,0.08084899
GCAM,Paris_plus,EU-12,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.01331345,0.0563804,0.0621662,0.0624128,0.056726893,0.041539065,0.025963436,0.011983301,0.005791467,0.002643726,0.000828803
GCAM,Paris_plus,EU-12,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0,0.0223233,0.0519868,0.0815694,0.1163727,0.13702496,0.14852289,0.15987301,0.16457874
GCAM,Paris_plus,EU-12,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,1.215874,1.204492,1.2342233,1.00417482,0.75687985,0.50814803,0.17288091,0.042745942,0.018824491,0.008385533,0.002418418
GCAM,Paris_plus,EU-12,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,0,0.0975641,0.2028763,0.2919958,0.3696009,0.3625837,0.3068707,0.2701013,0.2581233
GCAM,Paris_plus,EU-12,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,0.299765,0.283636004,0.28919216,0.249834443,0.199143386,0.158936458,0.105110061,0.059696886,0.050484988,0.034614259,0.015771257
GCAM,Paris_plus,EU-12,Secondary Energy|Electricity|Geothermal,EJ/yr,0,0,0.01232393,0.04933106,0.05723701,0.057237031,0.05723754,0.05723787,0.05723705,0.05723696,0.05723699
GCAM,Paris_plus,EU-12,Secondary Energy|Electricity|Hydro,EJ/yr,0.14841,0.159804,0.158992,0.158392,0.163653,0.174776,0.185898,0.19702,0.208143,0.219265,0.224826
GCAM,Paris_plus,EU-12,Secondary Energy|Electricity|Nuclear,EJ/yr,0.348192,0.3271,0.4045352,0.6897272,0.9783702,1.282587,1.6454294,1.886445,1.9657953,1.9136466,1.8306922
GCAM,Paris_plus,EU-12,Secondary Energy|Electricity|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,EU-12,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,0.0601195,0.0583728,0.05564985,0.04984396,0.033088314,0.019291369,0.006458759,0.001216086,0.000494323,0.000203559,5.65E-05
GCAM,Paris_plus,EU-12,Secondary Energy|Electricity|Solar,EJ/yr,3.60E-06,0.00240838,0.004891463,0.022590315,0.059154682,0.123782514,0.210949356,0.266819054,0.28282442,0.31749612,0.385236737
GCAM,Paris_plus,EU-12,Secondary Energy|Electricity|Wind,EJ/yr,0.00100802,0.0147851,0.032217658,0.134789339,0.290861564,0.511825901,0.73531234,0.838078135,0.83461932,0.90702374,1.08214919
GCAM,Paris_plus,EU-12,Final Energy|Electricity,EJ/yr,1.3533743,1.365465,1.583627742,2.03297303,2.495886925,2.983072743,3.432538586,3.706933889,3.717439217,3.725921395,3.830171053
GCAM,Paris_plus,EU-12,Final Energy|Industry,EJ/yr,3.86576034,3.27061617,3.236747596,3.364137522,3.344756287,3.276853133,3.07551866,2.95742827,2.871166456,2.848933829,2.876074879
GCAM,Paris_plus,EU-12,Final Energy|Residential and Commercial,EJ/yr,2.9088939,3.1147819,3.34691143,3.714193182,3.947678316,4.111360663,4.026290916,3.811750153,3.506011057,3.209887975,2.98930622
GCAM,Paris_plus,EU-12,Final Energy|Transportation,EJ/yr,1.627886445,1.989349712,2.159448793,2.333952631,2.495467737,2.712043977,2.895704038,3.092002449,3.257141638,3.460434414,3.710497293
GCAM,Paris_plus,EU-12,Final Energy|Transportation|Electricity,EJ/yr,0.0392442,0.0329016,0.039802702,0.04844519,0.060700645,0.078228113,0.100925006,0.128792579,0.162077327,0.204085312,0.257482915
GCAM,Paris_plus,EU-12,Final Energy|Transportation|Freight,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,EU-12,Final Energy|Transportation|Gases,EJ/yr,0.001716242,0.003683602,0.046592046,0.121471647,0.218604753,0.362130581,0.474983136,0.577492568,0.69064048,0.822225249,0.981782145
GCAM,Paris_plus,EU-12,Final Energy|Transportation|Hydrogen,EJ/yr,0,0,0.000580854,0.004215172,0.010259305,0.01951353,0.03158878,0.04532821,0.058758671,0.072934789,0.08801405
GCAM,Paris_plus,EU-12,Final Energy|Transportation|Liquids,EJ/yr,1.58671671,1.95276451,2.072473191,2.159820622,2.205903034,2.252171753,2.288207116,2.340389092,2.34566516,2.361189064,2.383218183
GCAM,Paris_plus,EU-12,Final Energy|Transportation|Passenger,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
GCAM,Paris_plus,EU-12,Emissions|CO2,Mt CO2/yr,621.7433394,584.3922531,814.8523862,627.1926806,475.4013121,313.7729318,208.0192674,141.7391443,113.9020613,95.85040721,108.7127812
GCAM,Paris_plus,EU-12,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,194.7021734,156.7485965,96.23244059,87.95083711,83.23336454,78.22805811,59.0252087,45.98211259,40.10246541,34.37187435,28.49021942
GCAM,Paris_plus,EU-12,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,87.24230038,92.83112084,66.50241026,72.96445827,81.10272848,86.67742703,74.75184589,61.93645029,53.52021954,45.23417895,37.16437637
GCAM,Paris_plus,EU-12,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,119.2609688,144.1261507,155.2127248,165.7203052,174.7801212,186.2526107,194.1421161,202.3273548,208.6017637,216.6110162,226.6497088
GCAM,Paris_plus,EU-12,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,310.6513868,305.1971897,320.6818279,253.4062435,180.299172,112.2310291,16.61289531,-30.06456385,-42.0036705,-44.29043579,-48.75378541
GCAM,Paris_plus,EU-12,Emissions|CO2|Land Use,Mt CO2/yr,-135.3083502,-156.505505,150.0754697,160.2970793,103.6479308,22.69745483,1.89096706,6.460562673,9.02804137,8.665514572,10.15996699
GCAM,Paris_plus,EU-12,Emissions|BC,Mt BC/yr,0.135668541,0.165406954,0.093981828,0.066673316,0.044742186,0.029897328,0.021879333,0.017041203,0.013814526,0.0117811,0.010170137
GCAM,Paris_plus,EU-12,Emissions|CH4,Mt CH4/yr,7.017859622,6.689222164,5.689994592,6.394756805,5.931725679,4.323839922,3.792707296,3.264390459,3.041047107,2.731221029,3.584147168
GCAM,Paris_plus,EU-12,Emissions|CO,Mt CO/yr,7.679313153,11.19241125,10.30614605,8.164949125,6.41249363,5.52703067,5.191977172,5.046283695,5.02795708,5.138609709,5.354827662
GCAM,Paris_plus,EU-12,Emissions|F-Gases,Mt CO2-equiv/yr,9.849231815,10.93073437,4.831227278,5.063514535,5.196873587,5.245155917,5.059350365,4.80906223,4.519004817,4.302342431,4.187106849
GCAM,Paris_plus,EU-12,Emissions|N2O,kt N2O/yr,227.8569946,239.1642166,83.58224537,81.49260758,74.98248779,68.33895614,60.94476895,57.0622392,54.69643098,53.8958835,54.14166681
GCAM,Paris_plus,EU-12,Emissions|NOx,Mt NO2/yr,2.225794105,2.514649823,1.806932861,1.320233697,1.003963885,0.824684094,0.678294493,0.596768607,0.554385189,0.529353411,0.524196257
GCAM,Paris_plus,EU-12,Emissions|OC,Mt OC/yr,0.422451042,0.546416483,0.50449527,0.363882423,0.222963606,0.130568968,0.095509036,0.077524815,0.068500261,0.064352063,0.061906996
GCAM,Paris_plus,EU-12,Emissions|Sulfur,Mt SO2/yr,2.382581394,2.450974762,1.517220441,1.056836657,0.723991529,0.507527378,0.329332415,0.254885981,0.216503642,0.189245044,0.170152261
GCAM,Paris_plus,EU-12,Land Cover|Cropland,million Ha/yr,39.69286552,38.31243285,41.43481807,47.62416355,51.14884592,52.57035664,52.9331091,53.22517969,53.51721911,53.78794483,54.07191536
GCAM,Paris_plus,EU-12,Land Cover|Forest,million Ha/yr,47.29944382,49.17175617,46.59435882,41.10023249,37.94388749,36.64516771,36.31317207,36.03511757,35.75209269,35.48694705,35.20780514
GCAM,Paris_plus,EU-12,Land Cover|Pasture,million Ha/yr,14.83117395,13.8963372,13.46251383,12.9309762,12.65676659,12.56519997,12.54185798,12.5309212,12.52383179,12.51942132,12.51552208
GCAM,Paris_plus,EU-12,Price|Carbon,US$2005/tCO2,0,0,0,12.04529236,69.58135636,90.78530727,121.4728691,157.5138273,195.8566255,235.6028836,270.3382364
GCAM,Paris_plus,EU-12,Temperature|Global Mean,degrees C,0.771346,0.853134,1.05007,1.27023,1.518,1.73103,1.89871,2.0196,2.1035,2.15877,2.19793
GCAM,Paris_plus,EU-15,GDP|MER,billion US$2005/yr,9851.3922,9949.248,11034.135,12349.7442,13535.0814,14750.406,16117.02,17625.636,19188.762,20996.424,22903.998
GCAM,Paris_plus,EU-15,Population,million,390.522,397.492,399.45,397.433,390.287,378.851,367.643,353.602,339.688,329.796,323.323
GCAM,Paris_plus,EU-15,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,0.0851813,5.2530127,10.5113524,12.7977969,12.0219164,11.8434119,12.6020018,12.92593427,12.90361762
GCAM,Paris_plus,EU-15,Primary Energy|Biomass|w/o CCS,EJ/yr,2.84239,4.1723,7.2584687,7.9050873,7.0414476,5.8168031,4.9703836,3.8534881,2.1880982,0.73026573,0.32208238
GCAM,Paris_plus,EU-15,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0.0396453,0.31769112,0.62053939,0.84417288,0.89677814,0.695257128,0.791408414,0.832597027,0.853544814
GCAM,Paris_plus,EU-15,Primary Energy|Coal|w/o CCS,EJ/yr,9.0416,7.59345,5.8668547,4.35757888,2.99950061,1.73069712,0.51523186,0.190716872,0.134049586,0.097139973,0.065648186
GCAM,Paris_plus,EU-15,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0.0716008,0.8754196,1.723809,2.21095042,2.52328987,2.38253223,2.13219378,1.96305039,2.05813939
GCAM,Paris_plus,EU-15,Primary Energy|Gas|w/o CCS,EJ/yr,15.9726,16.244,12.7471992,11.1348804,11.359191,12.72324958,10.80131013,8.87136777,8.21710622,7.63227961,7.66487061
GCAM,Paris_plus,EU-15,Primary Energy|Geothermal,EJ/yr,0.0194286,0.0201663,0.1027595,0.2389652,0.2549259,0.2549259,0.25492603,0.25492859,0.254926,0.25492599,0.25492595
GCAM,Paris_plus,EU-15,Primary Energy|Hydro,EJ/yr,0.95855,1.17152,1.13525,1.11147,1.10415,1.11331,1.12247,1.13163,1.14078,1.14994,1.15452
GCAM,Paris_plus,EU-15,Primary Energy|Nuclear,EJ/yr,3.24344,2.97257,3.315639,3.98542,4.668617,5.208043,6.118607,6.867485,7.020796,6.941961,6.576513
GCAM,Paris_plus,EU-15,Primary Energy|Oil|w/ CCS,EJ/yr,0,0,0,0.1974612,0.2872512,0.2213313,0.1993173,0.2017444,0.1505036,0.1459961,0.13432812
GCAM,Paris_plus,EU-15,Primary Energy|Oil|w/o CCS,EJ/yr,27.6661868,24.658784,23.475294,20.5856738,15.0845938,10.3118527,9.1644927,9.0966756,8.4128564,7.9685239,6.79035188
GCAM,Paris_plus,EU-15,Primary Energy|Solar,EJ/yr,0.00524505,0.08066889,0.119261955,0.227844123,0.412865147,0.689131929,1.042839891,1.262511207,1.40552,1.59452152,1.83882817
GCAM,Paris_plus,EU-15,Primary Energy|Wind,EJ/yr,0.25258,0.521819,0.797852036,1.500255436,2.203973126,3.17260268,4.12826302,4.55404764,4.83849595,5.31149515,5.98870154
GCAM,Paris_plus,EU-15,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0.0208283,0.05614758,0.08333818,0.12477003,0.17791264,0.2205771,0.2619657,0.2971046
